assists_per_game,assists_per_game_allowed,blocks_per_game,blocks_per_game_against,field_goal_percentage,field_goal_percentage_allowed,free_throw_percentage,free_throw_percentage_allowed,losses,offensive_rebounds_per_game,offensive_rebounds_per_game_allowed,pf_per_game,pf_per_game_allowed,ppg,ppg_allowed,rebounds_per_game,rebounds_per_game_allowed,steals_per_game,steals_per_game_allowed,three_point_percentage,three_point_percentage_allowed,turnovers_per_game,turnovers_per_game_against,wins
-0.28,-0.14,0.25,-0.62,0.04,-0.52,-0.08,0.10,0.36,-0.28,-0.23,-0.39,-0.31,-0.33,-0.36,-0.03,-0.25,-0.19,0.03,-0.06,-0.09,0.07,-0.46,-0.24
0.22,0.14,-0.17,-0.08,-0.18,0.24,-0.16,-0.27,-0.27,0.36,-0.04,0.33,0.11,0.27,-0.03,0.19,0.23,0.40,-0.05,-0.13,-0.31,-0.41,0.43,0.29
-0.18,-0.18,0.30,-0.33,-0.11,-0.13,-0.79,0.11,-0.64,0.25,-0.02,-0.19,0.45,0.31,-0.03,0.19,0.38,0.38,-0.03,-0.09,-0.05,-0.25,0.46,0.38
0.30,-0.09,-0.29,-0.04,0.05,0.26,-0.24,-0.03,-0.82,0.25,-0.30,0.08,0.12,0.24,-0.15,-0.03,-0.22,0.37,-0.20,0.20,-0.13,-0.46,0.41,0.52
0.30,-0.21,0.14,0.17,0.11,0.02,-0.46,-0.06,-0.45,0.13,-0.34,0.09,0.18,0.16,-0.13,0.10,-0.12,0.35,0.30,-0.22,-0.22,0.32,0.46,0.24
0.19,-0.26,0.56,0.25,-0.09,-0.11,-0.29,0.20,-0.91,0.39,-0.23,-0.39,0.06,0.23,-0.29,0.15,-0.04,0.25,-0.45,0.09,-0.15,-0.79,0.01,0.57
0.16,-0.04,0.29,0.25,-0.08,-0.32,-0.76,-0.01,-0.18,0.17,0.30,0.41,0.26,0.23,0.12,0.21,0.54,0.16,0.22,0.07,-0.20,-0.09,0.15,0.10
-0.13,0.34,-0.11,0.21,-0.17,0.02,0.55,-0.20,0.36,0.02,0.11,0.20,0.03,-0.03,0.18,0.01,0.12,-0.15,0.28,0.20,0.54,-0.04,-0.06,-0.14
0.21,-0.02,0.13,0.37,0.19,-0.22,0.43,-0.26,-0.09,-0.24,-0.02,0.36,-0.18,-0.09,-0.10,-0.04,-0.31,-0.15,0.28,0.29,-0.25,0.21,-0.25,-0.05
0.28,-0.16,-0.02,0.75,0.09,-0.28,-0.04,-0.53,-0.36,0.37,-0.09,0.12,-0.09,-0.04,-0.26,0.27,-0.36,-0.06,0.03,0.02,-0.53,0.13,-0.11,0.19
-0.19,-0.26,0.86,0.00,-0.16,-0.90,-0.29,-0.06,-0.27,0.25,0.26,-0.25,0.14,-0.12,-0.29,0.37,0.38,0.19,0.20,-0.48,-0.18,0.32,0.15,0.19
0.43,-0.26,0.24,-0.54,0.35,-0.18,-0.07,0.35,-0.55,-0.08,-0.09,0.14,0.11,0.34,0.07,0.15,-0.02,0.03,-0.18,0.38,-0.25,-0.03,-0.20,0.10
0.08,0.03,-0.13,-0.33,-0.33,-0.02,0.20,-0.03,0.09,-0.02,-0.09,-0.22,-0.22,0.03,0.02,0.06,0.39,-0.12,-0.60,-0.28,-0.14,-0.60,-0.16,-0.10
0.25,0.13,-0.13,0.46,0.16,0.00,0.48,-0.28,-0.82,0.29,0.00,-0.30,0.25,0.52,0.18,0.38,0.02,0.21,0.30,0.25,-0.10,-0.10,0.18,0.48
0.17,0.17,-0.08,1.00,0.20,0.48,0.68,-0.15,-0.55,0.40,-0.04,-0.20,0.28,0.58,0.46,0.34,-0.18,0.03,0.50,0.18,0.25,0.10,0.18,0.38
0.42,0.29,0.13,0.83,0.36,0.04,0.33,-0.33,-1.09,0.60,-0.11,-0.44,0.22,0.70,0.20,0.52,-0.31,0.15,0.45,0.09,0.05,0.03,0.15,0.67
0.33,0.44,0.24,1.00,0.11,0.15,0.18,-0.51,-0.55,0.86,0.40,0.25,0.52,0.80,0.67,0.74,0.18,0.29,0.90,0.00,-0.07,0.63,0.38,0.38
0.61,0.43,0.10,0.46,-0.09,-0.11,0.21,-0.71,-0.27,0.29,0.53,-0.06,0.00,0.35,0.30,0.39,0.50,0.09,0.18,0.47,0.03,0.18,0.09,0.05
-0.26,-0.46,-0.10,-0.08,-0.28,-0.28,-0.27,0.41,-0.09,0.18,-0.19,-0.09,0.25,-0.19,-0.15,0.16,0.07,-0.09,0.10,-0.31,-0.51,0.04,-0.10,0.05
0.25,0.30,-0.08,0.29,0.13,0.24,-0.02,-0.52,0.09,0.33,0.04,-0.09,-0.15,0.17,0.13,0.08,-0.03,0.09,-0.23,-0.28,-0.03,-0.15,0.04,0.10
0.12,0.02,0.02,-0.21,-0.24,0.06,-0.19,-0.32,-0.18,-0.04,-0.53,-0.17,-0.17,-0.42,-0.52,-0.22,-0.45,0.15,0.15,-0.04,-0.07,0.01,0.38,0.14
-0.18,-0.18,-0.87,0.17,-0.09,0.66,-0.30,-0.12,0.45,-0.33,-0.58,0.36,-0.57,-0.42,-0.21,-0.46,-0.29,0.18,-0.20,-0.17,-0.05,0.15,0.38,-0.14
-0.38,0.11,0.00,0.04,-0.11,0.17,-0.28,-0.44,0.27,0.08,0.09,-0.42,-0.06,-0.11,-0.14,-0.07,0.21,0.49,-0.38,-0.14,0.23,-0.49,0.28,-0.19
-0.03,-0.43,0.35,-0.08,-0.29,-0.38,-0.41,-0.32,0.18,0.48,-0.11,-0.20,0.03,-0.19,-0.29,0.31,-0.15,-0.24,-0.10,-0.34,-0.33,-0.21,-0.38,0.19
-0.01,-0.26,0.24,-0.42,0.02,-0.24,-0.07,-0.15,-0.18,0.04,-0.26,-0.63,-0.05,-0.18,-0.13,0.13,-0.25,-0.72,-0.02,0.11,0.38,-0.07,-0.62,0.10
0.67,0.24,0.11,0.12,0.13,0.18,-0.50,-0.60,-0.64,0.59,0.62,0.47,0.37,0.61,0.33,0.31,0.70,0.71,-0.10,-0.43,-0.44,-0.01,0.78,0.38
0.51,0.46,0.14,0.71,0.07,0.00,-0.48,0.08,0.09,0.57,0.49,0.53,0.40,0.47,0.49,0.44,0.57,0.41,0.27,-0.19,-0.07,0.43,0.53,0.00
-0.12,-0.31,0.49,-0.17,0.05,-0.94,-0.18,-0.07,-0.36,0.31,0.45,-0.16,-0.34,0.05,-0.25,0.37,0.13,-0.53,-0.53,0.03,-0.55,-0.43,-0.59,0.19
-0.02,0.11,0.11,-0.50,0.12,-0.22,-0.41,0.23,-0.36,0.01,0.08,-0.33,-0.18,0.03,-0.13,0.03,-0.04,0.00,-0.45,0.01,-0.31,-0.57,-0.30,0.29
-0.16,0.34,0.00,0.17,0.02,-0.09,-0.07,0.23,-0.09,-0.04,0.45,-0.05,-0.08,0.17,0.14,-0.04,0.37,0.24,-0.33,0.16,-0.08,-0.40,0.05,0.10
-0.34,0.05,0.05,0.71,0.06,0.09,-0.13,-0.56,0.27,0.16,0.00,-0.13,0.02,-0.10,-0.07,0.02,-0.22,-0.22,-0.30,-0.10,0.43,-0.22,-0.27,-0.14
0.35,-0.06,0.25,-0.42,0.62,-0.32,0.33,0.25,-1.09,0.13,-0.40,-0.47,-0.18,0.43,-0.29,0.17,-0.67,0.16,-0.32,0.11,0.09,-0.24,-0.11,0.67
0.08,0.03,0.03,-0.50,0.07,0.26,0.60,0.31,-0.64,0.16,-0.17,-0.36,-0.18,0.10,-0.11,-0.12,-0.31,0.43,-0.17,-0.09,-0.15,-0.06,0.35,0.33
0.20,-0.04,0.10,0.00,0.04,-0.07,0.19,-0.23,-0.27,0.00,-0.42,-1.05,-0.22,-0.14,-0.33,0.09,-0.37,-0.09,-0.35,-0.34,-0.09,-0.28,-0.42,0.19
-0.08,-0.21,0.14,-0.46,0.02,0.10,-0.10,0.05,-0.27,0.17,-0.30,-0.42,-0.31,-0.05,-0.18,0.05,-0.20,0.25,-0.40,-0.34,-0.13,-0.07,0.20,0.19
-0.27,0.09,-0.41,0.46,-0.21,-0.01,0.63,-0.32,0.27,-0.40,-0.32,0.19,0.34,-0.23,-0.01,-0.13,-0.23,-0.25,-0.05,-0.24,0.69,-0.06,-0.18,-0.19
-0.12,-0.14,-0.11,0.42,-0.16,-0.20,0.23,0.33,0.18,0.16,-0.53,0.83,0.09,-0.15,-0.07,0.10,-0.44,-0.19,0.30,-0.31,-0.06,0.44,-0.10,-0.10
-0.53,-0.61,-0.14,-0.46,0.16,0.04,-0.05,0.74,0.09,-0.58,-0.58,0.05,-0.17,-0.45,-0.55,-0.64,-0.49,0.00,-0.53,-0.27,-0.03,-0.43,0.08,0.00
0.10,-0.24,-0.11,0.00,0.29,0.22,0.84,0.37,-0.27,-0.43,-0.04,-0.31,-0.14,0.05,-0.09,-0.28,-0.13,-0.32,-0.53,0.02,0.26,-0.38,-0.25,0.10
-0.01,-0.21,0.24,0.00,-0.17,-0.26,-0.36,-0.46,-0.36,0.40,-0.17,0.44,0.23,0.10,-0.14,0.26,0.15,0.19,0.13,-0.29,0.14,-0.15,0.41,0.24
0.09,-0.11,0.17,-0.67,-0.07,-0.18,-0.05,-0.17,0.45,-0.06,-0.40,-0.02,-0.37,-0.30,-0.24,-0.05,-0.27,-0.26,-0.03,-0.18,0.33,-0.37,-0.34,-0.14
-0.22,-0.19,0.17,-0.12,0.20,-0.15,-0.35,0.30,0.18,0.12,0.15,1.00,0.09,0.13,0.20,0.04,0.12,0.04,0.13,0.19,-0.21,0.34,0.25,-0.05
-0.06,-0.04,0.10,-0.50,0.16,-0.22,0.18,0.36,-0.64,0.27,0.26,0.59,0.23,0.42,0.13,0.09,0.02,0.15,-0.15,0.43,-0.15,-0.07,0.33,0.29
-0.30,-0.63,0.29,0.04,-0.19,-0.99,0.02,0.17,-0.36,-0.02,-0.13,-0.75,0.55,-0.52,-0.77,-0.01,-0.47,-0.43,0.02,-0.24,-0.71,-0.25,-0.47,0.24
-0.33,-0.45,-0.02,-0.29,0.05,-0.50,0.11,0.26,-0.64,-0.51,-0.25,-0.91,-0.05,-0.38,-0.61,-0.30,-0.26,-0.21,-0.20,0.32,-0.70,-0.49,-0.33,0.43
0.42,0.05,0.00,0.00,0.36,-0.22,0.43,0.26,-0.91,-0.18,-0.15,-0.09,0.46,0.25,-0.17,-0.12,-0.32,-0.16,-0.10,0.50,0.24,-0.29,-0.03,0.48
0.22,0.10,-0.16,0.21,0.40,-0.33,0.23,0.07,-0.18,0.00,0.26,-0.36,0.25,0.20,0.04,0.14,-0.21,-0.41,0.18,0.15,-0.15,0.01,-0.57,0.14
-0.02,0.20,-0.25,0.50,0.17,-0.13,0.37,0.22,-0.36,-0.06,0.13,-0.28,0.05,0.01,-0.01,-0.01,-0.31,-0.19,0.23,0.30,-0.26,0.25,-0.37,0.14
0.06,0.58,-0.03,-0.67,0.33,0.33,0.23,0.10,0.27,-0.08,0.25,-0.42,-0.08,0.21,0.41,-0.01,-0.21,-0.35,-0.13,0.64,0.30,0.04,-0.49,-0.29
0.09,0.64,-0.30,0.25,0.00,0.40,-0.26,-0.29,0.36,0.27,0.60,-0.47,-0.03,0.04,0.19,-0.07,0.12,0.18,-0.38,0.16,-0.11,-0.16,0.16,-0.24
0.00,-0.09,-0.32,0.04,0.29,0.07,0.23,0.64,-0.18,-0.28,-0.11,-0.19,0.18,0.03,-0.13,-0.30,-0.35,0.01,-0.15,0.02,-0.33,-0.12,0.03,0.10
0.08,-0.09,-0.40,0.08,-0.46,0.16,-0.06,-0.25,0.36,-0.11,-0.32,-0.08,-0.40,-0.53,-0.47,-0.37,-0.09,0.04,-0.43,-0.07,0.22,-0.51,0.04,0.05
0.25,-0.53,0.87,0.04,0.29,-0.78,0.13,0.60,-1.09,0.23,-0.04,-0.84,-0.12,0.09,-0.52,0.22,-0.21,-0.06,-0.30,-0.09,-0.68,-0.44,-0.34,0.43
-0.27,0.10,0.65,0.37,0.01,-0.51,0.04,0.25,-0.18,0.17,-0.09,-1.06,0.35,-0.12,-0.14,0.37,-0.25,-0.62,0.13,-0.10,0.01,0.15,-0.84,-0.05
0.10,0.02,0.48,0.21,0.26,-0.17,-0.15,0.28,-0.45,0.53,0.17,-0.70,0.62,0.33,0.19,0.49,-0.05,-0.21,0.38,-0.04,-0.29,0.18,-0.41,0.10
0.36,-0.05,0.62,0.04,0.20,-0.70,-0.10,0.06,-0.45,0.24,0.38,-0.64,0.02,0.23,-0.12,0.36,0.23,0.15,0.25,-0.16,-0.72,0.01,-0.09,0.19
-0.13,0.05,-0.16,0.17,-0.06,-0.29,-0.30,0.15,-0.36,-0.10,0.00,0.05,-0.11,-0.19,-0.02,-0.03,0.08,-0.03,-0.32,-0.01,0.10,0.22,-0.11,0.14
0.13,-0.27,-0.05,0.21,0.02,0.27,0.35,-0.17,-0.18,0.31,-0.28,-0.34,0.22,0.27,-0.06,0.11,-0.28,0.19,-0.15,0.12,0.18,-0.16,0.19,0.24
0.04,-0.06,-0.22,0.42,0.00,0.33,0.37,0.14,-0.45,-0.04,-0.09,-0.17,0.11,0.19,0.01,-0.14,-0.04,0.32,-0.13,0.17,-0.06,-0.06,0.34,0.29
0.30,0.20,0.46,0.12,0.56,-0.30,0.05,-0.04,-0.64,-0.10,-0.04,-0.70,-0.11,0.44,0.11,0.23,0.02,-0.03,-0.53,0.48,0.67,-0.35,-0.35,0.14
0.19,-0.20,0.29,0.17,0.29,-0.73,0.17,-0.08,-0.27,-0.35,0.23,-0.16,-0.03,0.24,-0.17,0.04,0.25,0.24,-0.23,0.14,0.01,-0.29,0.16,0.10
0.20,0.10,0.14,-0.25,0.45,-0.17,0.47,0.28,0.00,-0.20,0.11,-0.05,0.29,0.35,0.17,0.08,-0.13,0.03,0.60,0.35,0.25,0.18,-0.15,-0.05
0.10,0.01,0.17,0.12,-0.07,-0.83,-0.09,0.11,0.09,0.14,0.32,0.41,0.22,-0.15,-0.15,0.19,0.05,-0.04,0.30,-0.34,-0.31,0.50,0.03,-0.05
0.24,-0.11,0.46,0.08,0.08,0.29,-0.05,-0.19,0.18,0.35,0.19,-0.06,-0.28,0.25,0.35,0.26,0.27,0.24,0.07,0.16,-0.07,-0.04,0.00,0.00
0.29,-0.45,0.48,0.33,-0.13,-0.52,-0.59,-0.09,-0.73,0.18,0.00,0.20,-0.18,0.07,-0.31,0.20,0.33,0.43,0.27,-0.16,-0.46,0.16,0.52,0.43
0.45,-0.11,0.33,-0.33,0.15,-0.29,-0.48,-0.04,-0.91,-0.14,0.43,-0.20,-0.35,0.16,-0.22,-0.07,0.43,0.37,-0.05,0.30,-0.53,-0.25,0.41,0.43
0.18,-0.38,0.24,-0.25,-0.08,-0.51,-0.13,-0.01,-0.18,0.04,-0.02,0.33,-0.34,-0.11,-0.36,0.07,-0.16,0.04,-0.03,0.32,-0.34,0.07,-0.08,0.10
-0.13,0.21,0.06,0.08,-0.35,0.37,-0.07,-0.68,0.45,0.18,0.19,0.36,0.52,0.21,0.31,0.08,0.50,0.46,0.08,-0.39,-0.18,0.07,0.53,-0.29
-0.09,0.06,0.33,0.33,-0.47,-0.24,0.02,-0.16,0.27,0.28,0.49,-0.05,-0.18,-0.11,0.01,0.13,0.61,0.43,0.15,-0.77,-0.01,0.01,0.38,-0.10
0.04,-0.46,0.52,0.12,-0.03,-0.57,-0.04,-0.35,-0.91,0.06,-0.11,-0.69,0.12,0.05,-0.48,0.11,-0.05,0.00,-0.47,-0.22,-0.31,-0.76,-0.28,0.67
-0.04,-0.41,0.30,-0.54,0.21,-0.61,-0.41,-0.03,-0.91,0.08,-0.45,0.16,0.28,0.12,-0.43,0.17,-0.46,0.18,0.05,-0.06,-0.55,0.04,-0.05,0.52
0.07,0.06,-0.49,-0.08,-0.30,0.05,0.42,0.57,0.45,-0.54,-0.36,-0.44,-0.38,-0.41,-0.20,-0.34,-0.07,-0.44,-0.63,-0.33,-0.55,-0.43,-0.48,-0.14
0.03,-0.14,-0.79,-0.04,-0.18,0.48,0.13,-0.03,0.18,-0.07,-0.57,0.97,-0.23,-0.23,-0.03,-0.23,-0.44,0.10,-0.18,0.11,0.16,0.16,0.23,-0.05
0.04,-0.11,-0.25,0.04,-0.21,0.40,-0.16,-0.29,-0.09,0.20,-0.40,0.06,-0.03,-0.16,-0.07,-0.01,-0.20,-0.03,-0.32,-0.14,-0.18,-0.10,0.00,0.05
-0.09,-0.06,-0.51,0.12,-0.05,0.26,0.35,0.15,0.09,0.14,-0.58,0.38,0.49,-0.08,0.08,0.08,-0.50,-0.38,-0.15,-0.12,0.10,0.03,-0.34,-0.10
0.09,-0.16,-0.11,0.17,-0.17,-0.12,-0.03,0.27,-0.36,0.45,-0.32,-0.08,0.35,0.05,-0.07,0.32,-0.22,-0.31,-0.18,-0.33,-0.55,-0.16,-0.30,0.10
0.40,-0.04,-0.30,0.54,-0.17,0.13,0.15,-0.11,-0.55,0.25,-0.32,0.42,0.15,0.13,0.01,0.20,-0.06,0.01,-0.13,0.23,-0.21,0.00,0.03,0.24
0.30,0.04,0.00,-0.21,0.00,0.05,-0.35,-0.26,-0.27,0.35,0.34,0.31,0.18,0.28,0.13,0.05,0.43,0.51,0.03,-0.48,-0.03,-0.15,0.59,0.33
0.36,-0.25,0.13,-0.29,0.17,-0.37,-0.34,0.01,-0.27,0.08,0.36,0.34,-0.31,0.12,-0.08,0.05,0.39,0.31,0.07,0.05,-0.51,0.03,0.42,0.19
0.45,0.26,-0.37,-0.08,0.18,0.57,-0.11,-0.12,0.27,-0.04,0.30,0.36,0.02,0.23,0.37,-0.14,0.36,0.16,0.07,0.22,0.03,-0.10,0.39,-0.14
-0.11,0.30,-0.14,0.54,-0.22,0.29,0.53,0.18,0.55,0.35,-0.62,0.13,0.20,0.03,0.15,0.20,-0.40,0.13,0.13,0.01,0.60,0.34,0.03,-0.14
0.33,0.27,0.02,0.67,-0.06,0.39,0.21,0.11,-0.09,0.49,0.17,-0.03,0.42,0.39,0.38,0.22,0.07,0.19,0.43,-0.02,-0.14,0.19,0.16,0.10
0.33,0.51,-0.14,0.50,0.25,0.01,0.22,0.02,-0.27,0.12,0.34,-0.20,0.42,0.54,0.24,0.15,0.15,0.15,0.23,0.12,0.25,0.04,0.34,0.10
0.21,0.25,0.38,0.42,0.23,-0.07,0.32,-0.02,-0.18,0.07,0.70,-0.52,0.12,0.64,0.35,0.15,0.53,0.31,0.25,0.27,0.22,-0.21,0.32,0.10
0.40,0.21,0.13,1.00,-0.09,0.15,0.48,0.06,-0.09,0.25,0.11,-0.16,-0.11,0.40,0.19,0.15,0.20,0.25,0.13,0.30,-0.01,-0.18,0.39,0.05
0.44,-0.03,0.10,0.79,0.15,0.13,0.45,-0.15,-0.64,0.18,0.23,-0.37,0.05,0.51,0.00,0.01,0.02,0.26,-0.35,0.29,0.06,-0.54,0.32,0.33
0.39,-0.03,0.29,0.42,0.23,0.09,-0.01,0.16,-0.27,0.22,0.49,-0.52,0.08,0.47,0.19,0.20,0.21,0.10,0.18,0.29,0.00,-0.10,0.10,0.10
-0.12,-0.24,0.27,-0.46,0.52,-0.45,-0.51,-0.36,-0.73,0.30,0.25,0.28,0.91,0.42,0.18,0.44,-0.10,0.09,0.35,0.13,0.31,0.35,-0.08,0.33
0.36,0.30,0.21,-0.79,0.57,-0.12,0.16,-0.02,-0.55,-0.18,0.21,-0.34,0.63,0.43,0.22,0.05,-0.09,0.04,-0.02,0.11,0.45,0.10,-0.32,0.19
-0.42,-0.56,-0.11,-0.79,0.03,-0.16,0.18,0.57,-0.36,-0.02,-0.40,0.27,0.34,-0.05,-0.18,-0.02,-0.33,-0.13,-0.42,0.04,0.49,-0.22,-0.18,0.05
-0.40,-0.13,-0.21,-0.21,0.05,0.01,0.44,0.13,-0.09,-0.47,0.08,0.38,-0.03,0.09,0.08,-0.20,0.20,0.15,-0.15,0.57,0.09,-0.15,0.01,0.05
0.56,0.03,0.00,0.25,0.13,0.00,-0.20,0.11,-0.55,0.34,-0.32,-0.33,-0.25,-0.03,-0.24,0.10,-0.58,-0.24,-0.32,0.17,0.02,-0.26,-0.49,0.24
0.55,0.04,0.25,0.13,0.14,-0.45,-0.44,0.08,-0.64,0.54,-0.19,-0.81,-0.28,-0.13,-0.42,0.26,-0.56,-0.12,0.00,-0.26,-0.18,-0.01,-0.30,0.29
0.49,0.10,-0.19,-0.46,0.16,0.26,0.00,0.47,-0.27,0.29,-0.02,-0.39,-0.55,0.21,0.10,0.02,-0.07,0.22,-0.38,-0.34,0.03,-0.35,0.01,0.14
0.29,0.05,0.38,0.33,-0.10,-0.34,-0.30,-0.39,-0.09,0.13,0.34,-0.09,-0.32,0.06,-0.15,0.04,0.41,0.43,0.05,0.00,-0.22,-0.01,0.51,0.10
0.20,0.05,0.33,-0.04,-0.13,-0.33,0.02,-0.09,0.09,-0.58,-0.08,-0.30,-0.62,-0.34,-0.41,-0.36,0.17,-0.03,-0.40,0.08,-0.01,-0.47,-0.03,0.00
0.22,0.19,-0.13,0.67,-0.11,0.38,-0.23,-0.12,-0.27,0.45,0.09,-0.05,0.29,0.38,0.35,0.28,0.41,0.43,0.23,-0.37,-0.10,0.00,0.47,0.19
-0.26,-0.05,0.06,-1.12,0.24,-0.26,-0.39,0.13,0.09,-0.29,-0.57,-0.23,-0.02,-0.21,-0.29,-0.08,-0.35,0.04,-0.10,-0.07,0.09,0.09,0.06,-0.05
0.29,0.54,0.48,0.79,0.06,0.00,-0.56,-1.06,0.00,0.42,0.79,-0.09,0.28,0.39,0.47,0.44,0.64,0.31,0.57,-0.20,-0.28,0.54,0.28,0.10
0.55,1.00,0.32,0.08,0.39,0.41,-0.02,-0.71,0.18,0.33,0.89,-0.45,0.37,0.53,0.65,0.22,0.21,0.22,0.65,0.25,0.32,0.50,-0.13,0.10
-0.15,-0.19,-0.13,0.17,0.02,0.07,-0.29,-0.44,0.09,0.30,0.23,0.23,0.26,0.22,0.17,0.26,0.18,-0.31,-0.32,0.01,-0.09,-0.22,-0.14,0.00
-0.42,0.19,0.05,0.37,-0.28,0.33,-0.21,-0.08,0.18,0.37,0.13,-0.19,0.49,-0.19,0.08,0.03,-0.06,-0.37,0.13,-0.16,0.76,0.18,-0.22,-0.10
0.19,0.05,-0.24,-0.17,0.23,0.60,0.12,-0.09,-0.09,0.10,-0.28,-0.33,-0.22,0.13,0.03,-0.05,-0.47,0.10,-0.07,0.25,0.28,-0.01,0.19,0.05
0.15,0.41,0.14,0.08,-0.12,0.07,0.64,-0.48,0.00,0.35,0.15,0.20,0.45,0.44,0.35,0.30,0.27,0.35,0.05,-0.19,0.08,0.04,0.30,0.10
0.15,0.41,-0.08,-0.21,0.06,-0.38,0.15,-0.11,0.09,-0.13,-0.19,0.17,-0.11,-0.03,0.06,0.09,-0.03,-0.07,0.15,0.02,-0.01,0.15,-0.16,-0.10
-0.35,0.13,-0.08,0.08,-0.22,-0.05,0.47,-0.27,0.27,-0.24,-0.06,0.50,0.43,-0.02,0.13,-0.09,0.26,0.16,0.22,0.00,0.09,0.16,0.30,-0.10
-0.11,0.25,0.05,0.54,-0.31,-0.52,0.18,-0.18,-0.09,0.14,0.06,0.34,0.57,0.05,0.14,0.28,0.35,-0.06,0.25,-0.39,-0.28,0.10,-0.09,0.05
0.08,0.16,-0.75,-0.04,0.19,0.30,-0.06,0.28,-0.36,0.40,-0.38,0.42,0.26,0.15,0.03,0.13,-0.59,0.07,0.00,-0.20,-0.07,0.06,0.16,0.10
-0.46,0.16,-0.05,0.00,-0.07,0.52,-0.13,0.59,-0.09,0.46,-0.08,0.30,0.57,0.27,0.41,0.20,-0.14,-0.03,0.10,0.19,0.60,0.16,-0.05,0.00
-0.02,-0.01,-0.51,-0.21,0.01,0.65,0.01,0.29,0.27,-0.18,-0.92,-0.42,-0.15,-0.16,-0.25,-0.27,-0.60,-0.47,-0.68,0.15,-0.01,-0.87,-0.46,-0.29
-0.22,-0.13,0.37,0.75,0.03,-0.83,-0.02,-0.41,-0.18,0.02,0.00,0.28,0.68,-0.06,-0.28,0.31,-0.18,-0.31,0.03,0.11,-0.23,0.12,-0.23,0.10
0.15,0.20,0.40,0.75,0.18,-0.66,-0.30,-0.59,-0.45,0.28,0.47,0.41,0.46,0.28,0.12,0.47,0.25,0.06,0.65,0.28,0.00,0.71,0.11,0.29
0.21,-0.05,-0.08,0.29,0.22,0.11,0.15,-0.09,0.18,-0.17,-0.21,0.58,0.40,0.06,0.12,-0.04,-0.50,-0.28,0.35,0.45,0.30,0.66,-0.19,-0.10
-0.15,0.24,0.60,-0.50,0.32,-0.26,0.47,0.15,-0.09,-0.25,0.38,0.33,0.18,0.36,0.34,0.02,0.20,-0.21,-0.10,0.57,0.36,0.13,-0.27,-0.05
-0.70,-0.43,0.65,-0.17,0.19,-0.60,0.13,-0.01,0.00,-0.01,0.36,-0.37,-0.32,-0.08,-0.15,0.07,-0.07,-0.19,-0.10,0.13,0.02,0.03,-0.43,0.00
-0.21,0.43,0.24,0.04,0.02,-0.50,-0.22,0.17,0.18,0.16,0.25,0.19,0.11,-0.05,-0.03,0.14,0.04,0.24,0.10,-0.16,0.36,0.29,0.15,-0.05
0.19,-0.06,0.11,-0.46,0.31,-0.28,0.53,0.02,-0.64,-0.37,-0.26,0.41,0.22,0.39,0.00,-0.01,-0.15,0.21,-0.15,0.85,0.10,-0.12,0.25,0.38
-0.27,-0.15,-0.44,-0.08,-0.05,-0.04,0.42,-0.22,-0.27,-0.60,-0.45,-0.67,-0.54,-0.40,-0.44,-0.33,-0.41,-0.06,-0.40,-0.14,-0.26,-0.34,-0.38,0.10
-0.47,-0.23,-0.16,0.29,-0.22,0.12,0.32,-0.30,-0.36,-0.42,-0.04,0.00,0.46,-0.11,-0.18,-0.32,0.02,0.07,-0.32,-0.02,-0.13,-0.28,0.19,0.19
-0.36,-0.05,-0.49,0.17,-0.44,0.35,0.26,-0.15,0.00,-0.36,-0.32,0.14,0.29,-0.28,-0.04,-0.21,-0.02,-0.38,-0.30,-0.29,-0.18,-0.38,-0.37,-0.10
-0.79,-0.60,-0.63,0.38,-0.58,0.22,0.37,0.41,0.00,-0.33,-0.83,0.52,0.40,-0.44,-0.29,-0.30,-0.36,-0.38,-0.80,-0.40,0.17,-0.47,-0.22,0.00
-0.29,-0.10,-0.21,0.33,-0.25,0.29,0.40,0.11,-0.18,-0.08,-0.34,-0.23,0.28,-0.24,-0.22,-0.19,-0.50,-0.25,-0.13,-0.01,0.05,-0.18,-0.23,0.10
-0.13,-0.13,-0.25,0.71,0.23,0.07,0.34,-0.08,-0.18,-0.46,-0.32,-0.50,-0.32,0.05,-0.07,-0.08,-0.28,-0.32,-0.27,0.30,-0.36,-0.25,-0.32,0.14
0.15,0.21,0.11,0.00,0.36,0.44,0.25,0.11,-0.09,-0.11,0.02,0.42,0.05,0.36,0.28,-0.16,-0.20,0.35,0.28,0.76,0.63,0.25,0.29,-0.10
0.39,0.25,0.05,0.29,0.32,-0.06,-0.01,0.21,-0.36,-0.02,0.36,0.22,-0.18,0.28,0.27,0.09,0.02,0.21,0.48,0.60,-0.03,0.50,0.20,0.19
0.16,-0.09,0.08,-0.21,0.27,-0.06,0.55,0.24,-0.91,0.29,0.28,-0.70,-0.20,0.48,-0.14,0.06,0.09,-0.01,-0.60,0.67,-0.45,-0.85,0.04,0.57
-0.03,-0.29,-0.41,0.62,-0.36,0.23,0.21,0.07,-0.18,0.23,-0.21,0.06,0.17,0.00,-0.19,-0.01,0.02,0.01,-0.18,-0.01,-0.56,-0.40,0.27,0.19
0.18,0.01,0.29,0.29,-0.01,-0.18,0.13,0.08,0.09,0.59,0.40,0.00,-0.17,0.30,0.07,0.34,0.26,-0.06,0.00,0.35,-0.39,-0.16,0.04,0.05
